Id,Label,group_code
0,RENEW,RENEW
1,RENEW,RENEW
2,SD,SD
3,EPP,EPP
4,SD,SD
5,SD,SD
6,EPP,EPP
7,EPP,EPP
8,EPP,EPP
9,GREEN_EFA,GREEN_EFA
10,EPP,EPP
11,SD,SD
12,EPP,EPP
13,EPP,EPP
14,EPP,EPP
15,RENEW,RENEW
16,SD,SD
17,EPP,EPP
18,RENEW,RENEW
19,EPP,EPP
20,ECR,ECR
21,ECR,ECR
22,SD,SD
23,NI,NI
24,SD,SD
25,GREEN_EFA,GREEN_EFA
26,RENEW,RENEW
27,ECR,ECR
28,EPP,EPP
29,ECR,ECR
30,SD,SD
31,EPP,EPP
32,SD,SD
33,RENEW,RENEW
34,GUE_NGL,GUE_NGL
35,ECR,ECR
36,SD,SD
37,EPP,EPP
38,ECR,ECR
39,NI,NI
40,EPP,EPP
41,SD,SD
42,GUE_NGL,GUE_NGL
43,EPP,EPP
44,EPP,EPP
45,GREEN_EFA,GREEN_EFA
46,EPP,EPP
47,NI,NI
48,EPP,EPP
49,EPP,EPP
50,NI,NI
51,NI,NI
52,GREEN_EFA,GREEN_EFA
53,EPP,EPP
54,EPP,EPP
55,EPP,EPP
56,EPP,EPP
57,EPP,EPP
58,RENEW,RENEW
59,EPP,EPP
60,EPP,EPP
61,EPP,EPP
62,ECR,ECR
63,SD,SD
64,SD,SD
65,SD,SD
66,SD,SD
67,ECR,ECR
68,ECR,ECR
69,ECR,ECR
70,EPP,EPP
71,EPP,EPP
72,EPP,EPP
73,EPP,EPP
74,GREEN_EFA,GREEN_EFA
75,GUE_NGL,GUE_NGL
76,ECR,ECR
77,EPP,EPP
78,GREEN_EFA,GREEN_EFA
79,SD,SD
80,GUE_NGL,GUE_NGL
81,GREEN_EFA,GREEN_EFA
82,EPP,EPP
83,SD,SD
84,SD,SD
85,ID,ID
86,EPP,EPP
87,SD,SD
88,SD,SD
89,EPP,EPP
90,EPP,EPP
91,EPP,EPP
92,ID,ID
93,SD,SD
94,SD,SD
95,EPP,EPP
96,EPP,EPP
97,RENEW,RENEW
98,RENEW,RENEW
99,EPP,EPP
100,GREEN_EFA,GREEN_EFA
101,GUE_NGL,GUE_NGL
102,SD,SD
103,ID,ID
104,EPP,EPP
105,GUE_NGL,GUE_NGL
106,GREEN_EFA,GREEN_EFA
107,SD,SD
108,EPP,EPP
109,SD,SD
110,ECR,ECR
111,NI,NI
112,GUE_NGL,GUE_NGL
114,RENEW,RENEW
115,RENEW,RENEW
116,ECR,ECR
117,GREEN_EFA,GREEN_EFA
118,GREEN_EFA,GREEN_EFA
119,GREEN_EFA,GREEN_EFA
120,GREEN_EFA,GREEN_EFA
121,GREEN_EFA,GREEN_EFA
122,GREEN_EFA,GREEN_EFA
123,EPP,EPP
124,GREEN_EFA,GREEN_EFA
